source;source_id;source_url;perusahaan_source_id;perusahaan_nama;perusahaan_id;judul;deskripsi;lokasi;kuota;status;tgl_buka;tgl_tutup;syarat;kontak_email;scraped_at
maganghub;a2295770-0905-418d-aba7-be10584105f8;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/talent-acquisition-a2295770-0905-418d-aba7-be10584105f8;624d8d40-b12d-44c3-a049-d0074edb2d06;Dynamic Talenta Navigator;maganghub-624d8d40-b12d-44c3-a049-d0074edb2d06;Talent Acquisition;Talent Acquisition Intern bertanggung jawab untuk mendukung proses pencarian, seleksi, dan pengelolaan kandidat guna memenuhi kebutuhan talenta perusahaan. Peserta magang akan memperoleh pengalaman praktis dalam proses rekrutmen, talent sourcing, employer branding, administrasi rekrutmen, serta pengembangan strategi akuisisi talenta untuk mendukung pertumbuhan perusahaan.;Kota Semarang;1;Aktif;14/07/2026;28/07/2026;Program studi: Manajemen, Psikologi | Tingkat pendidikan: Sarjana, Diploma;legal@talenavi.com;2026-08-11T06:24:18Z
maganghub;a2293d43-dc2a-42b4-b266-224f09466ea5;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/human-resources-&-general-affair-a2293d43-dc2a-42b4-b266-224f09466ea5;624d8d40-b12d-44c3-a049-d0074edb2d06;Dynamic Talenta Navigator;maganghub-624d8d40-b12d-44c3-a049-d0074edb2d06;Human Resources & General Affair;Human Resources & General Affairs (HRGA) Intern bertanggung jawab untuk mendukung operasional Human Resources dan General Affairs perusahaan melalui pelaksanaan administrasi SDM, pengelolaan data karyawan, koordinasi kegiatan internal perusahaan, serta pengelolaan kebutuhan operasional kantor. Peserta magang akan memperoleh pengalaman praktis dalam proses rekrutmen, administrasi personalia, employee engagement, hingga operasional umum perusahaan guna membangun kompetensi profesional di bidang Human Resources dan General Affairs.;Kota Semarang;1;Aktif;14/07/2026;28/07/2026;Program studi: Manajemen, Psikologi, Hukum | Tingkat pendidikan: Sarjana, Profesi, Diploma;legal@talenavi.com;2026-08-11T06:24:20Z
maganghub;a2293e8d-1e03-44ee-aabf-11ab446fa906;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/it-quality-assurance-a2293e8d-1e03-44ee-aabf-11ab446fa906;624d8d40-b12d-44c3-a049-d0074edb2d06;Dynamic Talenta Navigator;maganghub-624d8d40-b12d-44c3-a049-d0074edb2d06;IT Quality Assurance;IT Quality Assurance (QA) Intern bertanggung jawab untuk mendukung proses pengujian dan pengendalian kualitas perangkat lunak guna memastikan aplikasi, website, maupun sistem yang dikembangkan memenuhi standar kualitas, fungsionalitas, dan pengalaman pengguna yang telah ditetapkan. Peserta magang akan memperoleh pengalaman praktis dalam melakukan perencanaan pengujian, pelaksanaan testing, dokumentasi bug, validasi perbaikan, serta kolaborasi dengan tim developer dan stakeholder dalam proses pengembangan perangkat lunak.;Kota Semarang;1;Aktif;14/07/2026;28/07/2026;Program studi: Informatika, Sistem informasi, Ilmu Informatika, Teknik Komputer | Tingkat pendidikan: Sarjana, Diploma;legal@talenavi.com;2026-08-11T06:24:22Z
maganghub;a2295878-1aed-42a6-ae93-9da3240b8a4f;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/web-development-a2295878-1aed-42a6-ae93-9da3240b8a4f;624d8d40-b12d-44c3-a049-d0074edb2d06;Dynamic Talenta Navigator;maganghub-624d8d40-b12d-44c3-a049-d0074edb2d06;Web Development;Web Development Intern bertanggung jawab untuk mendukung proses pengembangan, pemeliharaan, dan optimalisasi website maupun aplikasi berbasis web perusahaan. Peserta magang akan memperoleh pengalaman praktis dalam perancangan antarmuka, pengembangan fitur, integrasi sistem, pengujian, serta kolaborasi dalam proses pengembangan perangkat lunak sesuai standar industri.;Kota Semarang;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Informatika, Informatika, Ilmu Komputer, sistem informasi | Tingkat pendidikan: Sarjana, Diploma;legal@talenavi.com;2026-08-11T06:24:23Z
maganghub;a2294107-2c61-4479-81f7-bcbecfde8451;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/digital-marketing-a2294107-2c61-4479-81f7-bcbecfde8451;624d8d40-b12d-44c3-a049-d0074edb2d06;Dynamic Talenta Navigator;maganghub-624d8d40-b12d-44c3-a049-d0074edb2d06;Digital Marketing;Digital Marketing & Social Media Content Intern bertanggung jawab untuk mendukung aktivitas pemasaran digital perusahaan melalui pengelolaan media sosial, pembuatan konten kreatif, pengembangan strategi konten, serta peningkatan engagement audiens. Peserta magang akan memperoleh pengalaman praktis dalam proses perencanaan, produksi, publikasi, dan evaluasi konten digital untuk mendukung branding dan marketing perusahaan.;Kota Semarang;2;Aktif;14/07/2026;28/07/2026;Program studi: Ilmu Komunikasi, Pemasaran Digital, Manajemen Pemasaran/Marketing, Bisnis Digital | Tingkat pendidikan: Sarjana, Diploma;legal@talenavi.com;2026-08-11T06:24:25Z
maganghub;a229442e-98bd-470d-93dc-2647f6fa4d88;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/business-development-a229442e-98bd-470d-93dc-2647f6fa4d88;624d8d40-b12d-44c3-a049-d0074edb2d06;Dynamic Talenta Navigator;maganghub-624d8d40-b12d-44c3-a049-d0074edb2d06;Business Development;Business Development Intern bertanggung jawab untuk mendukung pengembangan bisnis perusahaan melalui aktivitas pemasaran, riset pasar, lead generation, pengembangan strategi promosi, serta peningkatan awareness dan penggunaan produk maupun layanan perusahaan. Peserta magang akan memperoleh pengalaman praktis dalam strategi pertumbuhan bisnis, pemasaran digital, analisis pasar, dan pengembangan hubungan dengan calon pengguna maupun mitra bisnis.;Kota Semarang;1;Aktif;14/07/2026;28/07/2026;Program studi: Bisnis, Manajemen Bisnis, Manajemen Pemasaran/Marketing | Tingkat pendidikan: Sarjana, Diploma;legal@talenavi.com;2026-08-11T06:24:27Z
maganghub;a240fb9e-aac5-4354-a079-a2654017ad85;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/graphic-designer---it-digital-a240fb9e-aac5-4354-a079-a2654017ad85;26a14c82-4201-48d1-b30a-8f8aef2ae568;Perusahaan Perseroan (Persero) PT. Telekomunikasi Indonesia;maganghub-26a14c82-4201-48d1-b30a-8f8aef2ae568;Graphic Designer - IT Digital;Program Penguatan Dukungan Operasional dan Tata Kelola Sekretariat ITD | Merupakan inisiatif untuk meningkatkan efektivitas pelaksanaan fungsi sekretariat melalui dukungan sumber daya intern dalam kegiatan administrasi, koordinasi, pengelolaan data, dokumentasi, serta monitoring tindak lanjut program kerja. Program ini diharapkan dapat mendukung kelancaran operasional, meningkatkan kualitas tata kelola, dan memperkuat produktivitas Sekretariat ITD dalam mendukung pencapaian target organisasi | Tugas dan Tanggung Jawab: | -Membuat dan mengembangkan materi desain visual untuk kebutuhan komunikasi dan publikasi Sekretariat ITD | - Menyusun desain presentasi, infografis, poster, banner, dan konten digital sesuai kebutuhan unit. | - Mendukung dokumentasi dan publikasi kegiatan melalui pengolahan materi visual dan multimedia. | - Berkoordinasi dengan stakeholder terkait untuk memahami kebutuhan dan melakukan penyempurnaan desain sesuai masukan | - Mengelola arsip dan aset desain untuk mendukung kebutuhan operasional Sekretariat ITD | Kriteria dan Technical Skill: | - Menguasai Canva dan aplikasi desain grafis (Adobe Photoshop/Illustrator atau Figma), Mampu membuat materi visual seperti poster, infografis, konten digital, dan presentasi, Mampu bekerja secara mandiri maupun dalam tim serta memenuhi target waktu yang ditetapkan.;Kota Adm. Jakarta Selatan;1;Aktif;14/07/2026;28/07/2026;Program studi: Sistem Informasi, Ilmu Komunikasi, Desain Komunikasi Visual, Desain Grafis | Tingkat pendidikan: Diploma, Sarjana;fahri.handika@telkom.co.id;2026-08-11T06:24:29Z
maganghub;a2354c57-6388-419b-b709-c1a51d063595;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/software-engineer-a2354c57-6388-419b-b709-c1a51d063595;019f22ae-93bd-71b3-8329-d2544afdbfa4;Xtra Pembayaran Aman;maganghub-019f22ae-93bd-71b3-8329-d2544afdbfa4;Software Engineer;Melakukan perencanaan, perancangan, dan membangun sistem sesuai dengan hasil market research/case real life. Belajar banyak hal terkait software engineer yang dapat berguna di lingkup pekerjaan yang nyata.;Kota Bandar Lampung;1;Aktif;14/07/2026;28/07/2026;Program studi: Ilmu Komputer, Rekayasa Perangkat Lunak, Sistem Informasi, Teknik informatika, Teknik Komputer | Tingkat pendidikan: Diploma, Sarjana;pt.xtrapembayaranaman@gmail.com;2026-08-11T06:24:31Z
maganghub;a240fd69-bae9-43b3-bc3c-ae0b9aea6a11;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/engineer---network-a240fd69-bae9-43b3-bc3c-ae0b9aea6a11;26a14c82-4201-48d1-b30a-8f8aef2ae568;Perusahaan Perseroan (Persero) PT. Telekomunikasi Indonesia;maganghub-26a14c82-4201-48d1-b30a-8f8aef2ae568;Engineer - Network;Autonomous Network dan Network Virtualization | Tugas dan Tanggung Jawab: | - Mendukung pekerjaan dalam implementasi autonomous network di Telkom Group, network virtualization, dan AI Adoption | Kriteria dan Technical Skill: | - Bekerja secara offline, 8/5 dan menyesuaikan pekerjaan mentor, kolaboratif | - IP Networking, telecommunication, Python, Bash, cloud, ubuntu, github;Kota Adm. Jakarta Selatan;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Informatika, Teknik Telekomunikasi | Tingkat pendidikan: Diploma, Sarjana;fahri.handika@telkom.co.id;2026-08-11T06:24:33Z
maganghub;a240ff5a-a3e0-40ac-ae59-d45a401729ce;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/researcher-02---network-a240ff5a-a3e0-40ac-ae59-d45a401729ce;26a14c82-4201-48d1-b30a-8f8aef2ae568;Perusahaan Perseroan (Persero) PT. Telekomunikasi Indonesia;maganghub-26a14c82-4201-48d1-b30a-8f8aef2ae568;Researcher 02 - Network;Research/Kajian Tata kelola Frequency, Solusi Non FO (FSO, NTN), Update Policy IODN | Melakukan detailing mapping resource spectrum frequency, positioning opsi tecnology untuk pengayaan policy, strategy, architecture wireless access network, Update Policy IODN | Tugas dan Tanggung Jawab: | - Mendukung pekerjaan dalam pengayaan policy, strategy & architecture pengelolaan spectrum frequency + Update IODN | Kriteria dan Technical Skill | - Engineering, Programing, Network Drawing | - IP Networking, telecommunication, Promting AI Tools, PPT, XLS, Autocad;Kota Adm. Jakarta Selatan;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Elektro | Tingkat pendidikan: Diploma, Sarjana;fahri.handika@telkom.co.id;2026-08-11T06:24:35Z
maganghub;a2435ee0-b173-4a70-8df3-2ac2be785a80;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/human-capital-data-analis-a2435ee0-b173-4a70-8df3-2ac2be785a80;252f5bca-70af-4558-bd45-c4ab67ec01d3;World Horenso Indonesia;maganghub-252f5bca-70af-4558-bd45-c4ab67ec01d3;Human Capital Data Analis;Bertanggung jawab mengelola dan memelihara data karyawan secara akurat, melakukan input dan pembaruan data, menyusun laporan dan analisis data SDM, mendukung administrasi proses rekrutmen, onboarding, hingga evaluasi karyawan, serta memastikan seluruh data dan dokumen Human Capital terdokumentasi dengan baik sesuai kebijakan dan kebutuhan perusahaan.;Kab. Bekasi;1;Aktif;14/07/2026;28/07/2026;Program studi: Manajemen Sumber Daya Manusia, Statistika dan Sains Data, Statistika, Statistika Bisnis, Manajemen Administrasi Perkantoran | Tingkat pendidikan: Sarjana;worldhorenso@gmail.com;2026-08-11T06:24:37Z
maganghub;a2332cb7-0877-426b-92c4-d26e0303d901;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staff-it,-website-&-digital-marketing-a2332cb7-0877-426b-92c4-d26e0303d901;252f5bca-70af-4558-bd45-c4ab67ec01d3;World Horenso Indonesia;maganghub-252f5bca-70af-4558-bd45-c4ab67ec01d3;Staff IT, Website & Digital Marketing;Staff IT, Website & Digital Marketing ini memiliki tugas sebagai pengelolaan teknologi informasi, website, dan digital marketing, meliputi pengelolaan website, pengembangan web dasar, keamanan sistem, pengelolaan media sosial, digital advertising, analisis performa, penyusunan laporan, serta koordinasi dalam mendukung operasional dan pengembangan sistem digital perusahaan.;Kab. Bekasi;1;Aktif;14/07/2026;28/07/2026;Program studi: Sistem Informasi, Teknik informatika, Teknik Informatika Multimedia, Pendidikan Teknik Informatika dan Komputer, Teknik Komputer | Tingkat pendidikan: Sarjana;worldhorenso@gmail.com;2026-08-11T06:24:38Z
maganghub;a2435cff-dfbc-4411-a8c2-fc2d2d97ff9c;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staff-penerjemah-japanese-speaker-a2435cff-dfbc-4411-a8c2-fc2d2d97ff9c;252f5bca-70af-4558-bd45-c4ab67ec01d3;World Horenso Indonesia;maganghub-252f5bca-70af-4558-bd45-c4ab67ec01d3;Staff Penerjemah (Japanese Speaker);Minimal N3 dan Bertanggung jawab melakukan penerjemahan lisan dan tertulis antara Bahasa Jepang dan Bahasa Indonesia, mendampingi komunikasi antara pihak Jepang dan Indonesia, menerjemahkan dokumen perusahaan, membantu koordinasi operasional, serta memastikan informasi tersampaikan secara akurat dan efektif guna mendukung kelancaran aktivitas perusahaan.;Kab. Bekasi;1;Aktif;14/07/2026;28/07/2026;Program studi: Bahasa dan Sastra Jepang, Sastra Jepang, Bahasa dan Kebudayaan Jepang, Bahasa Jepang, Pendidikan Bahasa Jepang | Tingkat pendidikan: Sarjana;worldhorenso@gmail.com;2026-08-11T06:24:40Z
maganghub;a240fe51-6ba7-4dee-beac-63c39ec45cd4;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/data-scientist---dps-a240fe51-6ba7-4dee-beac-63c39ec45cd4;26a14c82-4201-48d1-b30a-8f8aef2ae568;Perusahaan Perseroan (Persero) PT. Telekomunikasi Indonesia;maganghub-26a14c82-4201-48d1-b30a-8f8aef2ae568;Data Scientist - DPS;Program Pengembangan Analytical Data untuk Predictive Analytics | Program strategis untuk membangun kapabilitas organisasi dalam memanfaatkan data sebagai penggerak pengambilan keputusan bisnis yang lebih cepat, akurat, dan proaktif. Program ini mencakup penguatan data foundation, pengembangan advanced analytics, serta penerapan predictive model untuk mengidentifikasi peluang, mengantisipasi risiko, dan meningkatkan efektivitas strategi bisnis. | Tujuan Program : | 1. Membangun data foundation yang berkualitas melalui pengelolaan data terstruktur, terintegrasi, dan siap digunakan untuk analisis bisnis. | 2. Mengembangkan kemampuan analytical modeling untuk menghasilkan predictive insight seperti demand forecasting, customer churn prediction, sales opportunity scoring, risk assessment, dan market trend analysis. | 3. Mengintegrasikan hasil analitik ke dalam dashboard dan business tools untuk mendukung monitoring dan pengambilan keputusan secara real-time. | 4. Meningkatkan kemampuan organisasi dalam melakukan proactive decision making melalui pemanfaatan data dan insight prediktif. | 5. Mendukung peningkatan bisnis melalui optimalisasi resource, customer strategy, dan growth opportunity identification. | Tugas dan Tanggung Jawab: | 1. Mendukung pelaksanaan kegiatan operasional harian pada unit kerja yang ditugaskan. | 2. Membantu kegiatan pengolahan, analisis, dan pelaporan data sesuai kebutuhan unit kerja. | 3. Berpartisipasi dalam proyek dan inisiatif yang diberikan oleh mentor atau pembimbing. | 4. Menyusun dokumentasi, bahan presentasi, serta laporan administratif sesuai kebutuhan. | 5. Berkolaborasi secara efektif dengan anggota tim dan pemangku kepentingan terkait. | 6. Menunjukkan profesionalisme, inisiatif, serta semangat belajar yang berkelanjutan selama periode magang. | 7. Mematuhi kebijakan, prosedur, dan etika kerja yang berlaku di perusahaan. | 8. Menjaga kerahasiaan data dan informasi perusahaan yang diperoleh selama pelaksanaan program magang. | Kriteria dan Technical Skill: | 1. Mampu mengoperasikan aplikasi produktivitas perkantoran (Microsoft Office dan/atau Google Workspace) dengan baik. | 2. Memiliki kemampuan analitis dan pemecahan masalah yang baik. | 3. Mampu bekerja secara efektif baik secara mandiri maupun dalam tim. | 4. Memiliki kemampuan komunikasi dan interpersonal yang baik. | 5. Bersedia mengikuti dan menyelesaikan seluruh rangkaian kegiatan magang sesuai dengan kebijakan dan ketentuan perusahaan. | 6. Memiliki kedisiplinan yang baik, termasuk hadir tepat waktu dan mematuhi jadwal yang telah ditetapkan. | 7. Mampu mengoperasikan Excel, word, powerpoint, SQL, Tableau;Kota Adm. Jakarta Selatan;1;Aktif;14/07/2026;28/07/2026;Program studi: Sains Data, Ilmu Komputer, Statistik, Sistem Informasi, Matematika | Tingkat pendidikan: Diploma, Sarjana;fahri.handika@telkom.co.id;2026-08-11T06:24:42Z
maganghub;a240fe60-0ee0-4a39-9215-52705654d809;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/researcher-01---network-a240fe60-0ee0-4a39-9215-52705654d809;26a14c82-4201-48d1-b30a-8f8aef2ae568;Perusahaan Perseroan (Persero) PT. Telekomunikasi Indonesia;maganghub-26a14c82-4201-48d1-b30a-8f8aef2ae568;Researcher 01 - Network;Autonomous Network Development | Melakukan penyusunan dan validasi technical specification Autonomous Network | Tugas dan Tanggung Jawab: | - Technical specification drafting, Requirement mapping, Specification validation, Document gap analysis, Reference benchmarking, Meeting support, Presentation support, Deliverable management | Kriteria dan Technical Skill: | - Network automation, autonomous network, telco network, OSS/BSS, AI/ML for network operations | - Network knowledge (Basic TCP/IP, routing, switching, MPLS, broadband access, transport network, core network), OSS / automation knowledge, API & integration, AI/ML awareness, Office & documentation (Microsoft Office),  Diagramming & design (Visio, draw.io);Kota Adm. Jakarta Selatan;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Informatika, Ilmu Komputer, Sistem Informasi, Teknik Elektro, Teknik Telekomunikasi | Tingkat pendidikan: Diploma, Sarjana;fahri.handika@telkom.co.id;2026-08-11T06:24:44Z
maganghub;a239bbb1-01ac-45fe-a8e9-14d6f0d33554;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/social-media-specialist-a239bbb1-01ac-45fe-a8e9-14d6f0d33554;87791476-467d-425a-98af-f5e52aeeafae;Wisma Nusantara International (Pullman Jakarta Indonesia);maganghub-87791476-467d-425a-98af-f5e52aeeafae;Social Media Specialist;Program Magang Nasional Social Media Specialist di Pullman Jakarta Indonesia Thamrin CBD memberikan kesempatan kepada peserta untuk mempelajari dan terlibat langsung dalam pengelolaan media sosial hotel sebagai bagian dari strategi komunikasi dan pemasaran digital. Peserta akan mempelajari pembuatan konten, fotografi dan videografi dasar, penulisan caption, pengelolaan platform media sosial, serta analisis performa konten untuk mendukung branding dan promosi hotel. Melalui pembelajaran teori dan praktik, peserta diharapkan dapat mengembangkan kreativitas, kemampuan komunikasi, serta keterampilan digital marketing sesuai standar Pullman dan Accor.;Kota Adm. Jakarta Pusat;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Multimedia Digital, Komunikasi, Perhotelan, Pemasaran Digital, Desain Komunikasi Visual | Tingkat pendidikan: Diploma, Sarjana, Profesi;kadek.bayu-wiranantaja@accor.com;2026-08-11T06:24:46Z
maganghub;a239ba4a-124d-4ae2-a38e-09a4225b9d2e;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/guest-experience-officer-a239ba4a-124d-4ae2-a38e-09a4225b9d2e;87791476-467d-425a-98af-f5e52aeeafae;Wisma Nusantara International (Pullman Jakarta Indonesia);maganghub-87791476-467d-425a-98af-f5e52aeeafae;Guest Experience Officer;Program Magang Nasional Guest Experience Officer di Pullman Jakarta Indonesia Thamrin CBD memberikan kesempatan kepada peserta untuk mempelajari dan terlibat langsung dalam upaya meningkatkan pengalaman tamu selama menginap. Peserta akan mempelajari standar pelayanan tamu, komunikasi yang efektif, pengelolaan umpan balik tamu, penanganan permintaan dan keluhan, serta koordinasi dengan berbagai departemen untuk memastikan kepuasan tamu. Melalui pembelajaran teori dan praktik, peserta diharapkan dapat mengembangkan keterampilan pelayanan, empati, komunikasi, dan problem solving sesuai standar Pullman dan Accor. | Lingkup Kerja | Menyambut dan berinteraksi dengan tamu untuk memastikan pengalaman menginap yang positif. | Membantu menangani permintaan dan kebutuhan tamu selama menginap. | Mendukung pengelolaan umpan balik tamu melalui berbagai saluran komunikasi. | Membantu menindaklanjuti keluhan dan permasalahan tamu sesuai arahan supervisor. | Melakukan guest engagement untuk membangun hubungan yang baik dengan tamu. | Berkoordinasi dengan Front Office, Housekeeping, Food & Beverage, dan departemen terkait untuk memenuhi kebutuhan tamu. | Membantu memantau tingkat kepuasan tamu dan mendukung kegiatan service recovery. | Membantu penyusunan laporan dan dokumentasi terkait aktivitas Guest Experience. | Melaksanakan tugas operasional lainnya sesuai kebutuhan departemen. | Melalui kegiatan tersebut, peserta akan memperoleh pengalaman langsung dalam pengelolaan pengalaman tamu serta memahami peran Guest Experience dalam meningkatkan kepuasan dan loyalitas tamu di industri hospitality.;Kota Adm. Jakarta Pusat;1;Aktif;14/07/2026;28/07/2026;Program studi: Perhotelan, Manajemen Perhotelan, Bahasa Inggris, Manajemen Perhotelan dan Pariwisata, Pengelolaan Perhotelan | Tingkat pendidikan: Diploma, Sarjana, Profesi;kadek.bayu-wiranantaja@accor.com;2026-08-11T06:24:48Z
maganghub;a23cf3bf-a0fc-41cb-b17c-618d492e8538;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/hygiene-&-safety-officer-haccp-a23cf3bf-a0fc-41cb-b17c-618d492e8538;87791476-467d-425a-98af-f5e52aeeafae;Wisma Nusantara International (Pullman Jakarta Indonesia);maganghub-87791476-467d-425a-98af-f5e52aeeafae;Hygiene & Safety Officer (HACCP);Tujuan Jabatan | Memastikan penerapan standar kebersihan, keamanan pangan (HACCP), sanitasi, dan keselamatan kerja di seluruh area operasional hotel, khususnya Food & Beverage, guna memenuhi persyaratan peraturan, standar perusahaan, serta melindungi kesehatan tamu dan karyawan. | Tugas dan Tanggung Jawab | Mengimplementasikan, memonitor, dan mengevaluasi sistem Hazard Analysis and Critical Control Points (HACCP) di seluruh area F&B. | Melakukan inspeksi rutin terhadap kebersihan dapur, restoran, gudang, receiving area, dan area food preparation. | Memastikan penerapan Good Hygiene Practices (GHP), Good Manufacturing Practices (GMP), dan prosedur sanitasi. | Memantau suhu penyimpanan makanan, chiller, freezer, hot holding, serta memastikan pencatatan dilakukan secara akurat. | Melakukan audit internal HACCP, food safety, dan hygiene sesuai jadwal. | Mengidentifikasi ketidaksesuaian, melakukan investigasi, serta memastikan tindakan perbaikan dan pencegahan (Corrective and Preventive Actions/CAPA). | Mengembangkan dan memperbarui SOP, SSOP (Sanitation Standard Operating Procedures), serta dokumentasi HACCP. | Memberikan pelatihan dan sosialisasi mengenai keamanan pangan, personal hygiene, sanitasi, dan food handling kepada seluruh Heartist terkait. | Berkoordinasi dengan Executive Chef, Stewarding, Purchasing, Receiving, Housekeeping, Engineering, dan outlet F&B dalam menjaga standar kebersihan. | Melakukan pemantauan terhadap program pest control bersama vendor yang ditunjuk. | Memastikan penggunaan bahan kimia pembersih sesuai prosedur dan aman. | Mendukung persiapan audit internal maupun eksternal, termasuk audit HACCP, halal, kesehatan lingkungan, atau audit perusahaan. | Menyusun laporan inspeksi, audit, tren temuan, dan rekomendasi perbaikan kepada manajemen.;Kota Adm. Jakarta Pusat;1;Aktif;14/07/2026;28/07/2026;Program studi: Ilmu Gizi Masyarakat dan Keluarga, Administrasi, Manajemen Industri Jasa Makanan dan Gizi, Ilmu Gizi | Tingkat pendidikan: Diploma, Sarjana, Profesi;kadek.bayu-wiranantaja@accor.com;2026-08-11T06:24:49Z
maganghub;a2415220-7d0f-4c08-95dd-12aee3898d39;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/analis-pengelolaan-keuangan-apbn-a2415220-7d0f-4c08-95dd-12aee3898d39;8db504dd-3798-4725-929f-8893a0790ca5;Balai Harta Peninggalan Medan;maganghub-8db504dd-3798-4725-929f-8893a0790ca5;Analis Pengelolaan Keuangan APBN;Melaksanakan kegiatan analisis, pengelolaan, pelaksanaan, pengendalian, dan evaluasi pengelolaan keuangan yang bersumber dari Anggaran Pendapatan dan Belanja Negara (APBN) sesuai dengan ketentuan peraturan perundang-undangan.;Kota Medan;2;Aktif;14/07/2026;28/07/2026;Program studi: Ekonomi Pembangunan, Akuntansi Keuangan, Akuntansi Sektor Publik, Akuntansi Keuangan Publik, Akuntansi | Tingkat pendidikan: Sarjana, Diploma;;2026-08-11T06:24:53Z
maganghub;a2416874-db81-46a9-8916-cc1b82b7446d;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pranata-hubungan-masyarakat-a2416874-db81-46a9-8916-cc1b82b7446d;d186e27f-58d1-4a9a-a535-d3a1e3e426a8;Balai Harta Peninggalan Surabaya;maganghub-d186e27f-58d1-4a9a-a535-d3a1e3e426a8;Pranata Hubungan Masyarakat;Lingkup tugas pada jabatan ini peserta diharapkan mampu menguasai pemahaman dan praktek tingkat dasar seorang Pranata Hubungan Masyarakat sesuai kurikulum pembelajaran;Kab. Sidoarjo;2;Aktif;14/07/2026;28/07/2026;Program studi: Komunikasi, Ilmu Hubungan Masyarakat, Desain Komunikasi Visual, Komunikasi Digital dan Media, Hubungan Masyarakat Dan Komunikasi Digital | Tingkat pendidikan: Sarjana;;2026-08-11T06:24:55Z
maganghub;a2410638-186a-4db9-9137-65a56f17887a;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pengelola-dan-penyusun-laporan-a2410638-186a-4db9-9137-65a56f17887a;b29a4646-04ca-4853-a393-4af0c6b74c02;KANIM KELAS III NON TPI WAKATOBI;maganghub-b29a4646-04ca-4853-a393-4af0c6b74c02;PENGELOLA DAN PENYUSUN LAPORAN;1. Mengumpulkan data dari unit kerja untuk disusun menjadi laporan kegiatan. | 2. Memeriksa kelengkapan dan akurasi data laporan. | 3. Membuat ringkasan hasil kegiatan atau program. | 4. Menyusun laporan akhir untuk pimpinan.;Kab. Wakatobi;2;Aktif;14/07/2026;28/07/2026;Program studi: Ilmu Administrasi Publik, Pendidikan Administrasi Perkantoran, Ilmu Politik, Hukum | Tingkat pendidikan: Sarjana;;2026-08-11T06:24:57Z
maganghub;a240fffc-67bc-47a2-beb0-713430a4a7f0;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/duta-layanan-a240fffc-67bc-47a2-beb0-713430a4a7f0;b29a4646-04ca-4853-a393-4af0c6b74c02;KANIM KELAS III NON TPI WAKATOBI;maganghub-b29a4646-04ca-4853-a393-4af0c6b74c02;DUTA LAYANAN;1. Memberikan pelayanan langsung kepada masyarakat dengan ramah dan informatif. | 2. Menjawab pertanyaan serta membantu pengurusan layanan publik. | 3. Menyampaikan keluhan masyarakat kepada unit terkait. | 4. Menjaga citra positif lembaga.;Kab. Wakatobi;2;Aktif;14/07/2026;28/07/2026;Program studi: Komunikasi, Hubungan Masyarakat, Pariwisata | Tingkat pendidikan: Sarjana;;2026-08-11T06:24:59Z
maganghub;a24102ff-5e26-432e-8de4-225243987e68;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pengelola-sdm-a24102ff-5e26-432e-8de4-225243987e68;b29a4646-04ca-4853-a393-4af0c6b74c02;KANIM KELAS III NON TPI WAKATOBI;maganghub-b29a4646-04ca-4853-a393-4af0c6b74c02;PENGELOLA SDM;1. Menyusun dan mengelola data kepegawaian secara akurat, lengkap, dan mutakhir. | 2. Melaksanakan administrasi kepegawaian. | 3. Menyusun laporan kepegawaian secara berkala.;Kab. Wakatobi;2;Aktif;14/07/2026;28/07/2026;Program studi: Administrasi Publik, Administrasi Pemerintahan, Informasi, Perpustakaan & Kearsipan, Administrasi Perkantoran, Administrasi Negara | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:01Z
